,year,Senate,HOR,value,president,party,All_beverages_in_Gallons,AvgCost,RealGDP
3374,1993,Democrats,Democrats,6.66,Bill Clinton,Democratic,2.23,0.752,1.053691238
3375,1993,Democrats,Democrats,6.64,Bill Clinton,Democratic,2.23,0.752,1.053691238
3376,1993,Democrats,Democrats,6.62,Bill Clinton,Democratic,2.23,0.752,1.053691238
3377,1993,Democrats,Democrats,6.62,Bill Clinton,Democratic,2.23,0.752,1.053691238
3378,1993,Democrats,Democrats,6.56,Bill Clinton,Democratic,2.23,0.752,1.053691238
3379,1993,Democrats,Democrats,6.55,Bill Clinton,Democratic,2.23,0.752,1.053691238
3380,1993,Democrats,Democrats,6.54,Bill Clinton,Democratic,2.23,0.752,1.053691238
3381,1993,Democrats,Democrats,6.54,Bill Clinton,Democratic,2.23,0.752,1.053691238
3382,1993,Democrats,Democrats,6.55,Bill Clinton,Democratic,2.23,0.752,1.053691238
3383,1993,Democrats,Democrats,6.62,Bill Clinton,Democratic,2.23,0.752,1.053691238
3384,1993,Democrats,Democrats,6.65,Bill Clinton,Democratic,2.23,0.752,1.053691238
3385,1993,Democrats,Democrats,6.71,Bill Clinton,Democratic,2.23,0.752,1.053691238
3386,1993,Democrats,Democrats,6.68,Bill Clinton,Democratic,2.23,0.752,1.053691238
3387,1993,Democrats,Democrats,6.68,Bill Clinton,Democratic,2.23,0.752,1.053691238
3388,1993,Democrats,Democrats,6.66,Bill Clinton,Democratic,2.23,0.752,1.053691238
3389,1993,Democrats,Democrats,6.57,Bill Clinton,Democratic,2.23,0.752,1.053691238
3390,1993,Democrats,Democrats,6.57,Bill Clinton,Democratic,2.23,0.752,1.053691238
3391,1993,Democrats,Democrats,6.56,Bill Clinton,Democratic,2.23,0.752,1.053691238
3392,1993,Democrats,Democrats,6.53,Bill Clinton,Democratic,2.23,0.752,1.053691238
3393,1993,Democrats,Democrats,6.54,Bill Clinton,Democratic,2.23,0.752,1.053691238
3394,1993,Democrats,Democrats,6.53,Bill Clinton,Democratic,2.23,0.752,1.053691238
3395,1993,Democrats,Democrats,6.53,Bill Clinton,Democratic,2.23,0.752,1.053691238
3396,1993,Democrats,Democrats,6.47,Bill Clinton,Democratic,2.23,0.752,1.053691238
3397,1993,Democrats,Democrats,6.45,Bill Clinton,Democratic,2.23,0.752,1.053691238
3398,1993,Democrats,Democrats,6.44,Bill Clinton,Democratic,2.23,0.752,1.053691238
3399,1993,Democrats,Democrats,6.37,Bill Clinton,Democratic,2.23,0.752,1.053691238
3400,1993,Democrats,Democrats,6.35,Bill Clinton,Democratic,2.23,0.752,1.053691238
3401,1993,Democrats,Democrats,6.31,Bill Clinton,Democratic,2.23,0.752,1.053691238
3402,1993,Democrats,Democrats,6.31,Bill Clinton,Democratic,2.23,0.752,1.053691238
3403,1993,Democrats,Democrats,6.26,Bill Clinton,Democratic,2.23,0.752,1.053691238
3404,1993,Democrats,Democrats,6.21,Bill Clinton,Democratic,2.23,0.752,1.053691238
3405,1993,Democrats,Democrats,6.22,Bill Clinton,Democratic,2.23,0.752,1.053691238
3406,1993,Democrats,Democrats,6.22,Bill Clinton,Democratic,2.23,0.752,1.053691238
3407,1993,Democrats,Democrats,6.2,Bill Clinton,Democratic,2.23,0.752,1.053691238
3408,1993,Democrats,Democrats,6.18,Bill Clinton,Democratic,2.23,0.752,1.053691238
3409,1993,Democrats,Democrats,6.09,Bill Clinton,Democratic,2.23,0.752,1.053691238
3410,1993,Democrats,Democrats,6.13,Bill Clinton,Democratic,2.23,0.752,1.053691238
3411,1993,Democrats,Democrats,6.12,Bill Clinton,Democratic,2.23,0.752,1.053691238
3412,1993,Democrats,Democrats,6.09,Bill Clinton,Democratic,2.23,0.752,1.053691238
3413,1993,Democrats,Democrats,6.09,Bill Clinton,Democratic,2.23,0.752,1.053691238
3414,1993,Democrats,Democrats,6.04,Bill Clinton,Democratic,2.23,0.752,1.053691238
3415,1993,Democrats,Democrats,5.95,Bill Clinton,Democratic,2.23,0.752,1.053691238
3416,1993,Democrats,Democrats,5.88,Bill Clinton,Democratic,2.23,0.752,1.053691238
3417,1993,Democrats,Democrats,5.86,Bill Clinton,Democratic,2.23,0.752,1.053691238
3418,1993,Democrats,Democrats,5.96,Bill Clinton,Democratic,2.23,0.752,1.053691238
3419,1993,Democrats,Democrats,5.89,Bill Clinton,Democratic,2.23,0.752,1.053691238
3420,1993,Democrats,Democrats,5.86,Bill Clinton,Democratic,2.23,0.752,1.053691238
3421,1993,Democrats,Democrats,5.97,Bill Clinton,Democratic,2.23,0.752,1.053691238
3422,1993,Democrats,Democrats,6,Bill Clinton,Democratic,2.23,0.752,1.053691238
3423,1993,Democrats,Democrats,6.01,Bill Clinton,Democratic,2.23,0.752,1.053691238
3424,1993,Democrats,Democrats,6.04,Bill Clinton,Democratic,2.23,0.752,1.053691238
3425,1993,Democrats,Democrats,6.08,Bill Clinton,Democratic,2.23,0.752,1.053691238
3426,1993,Democrats,Democrats,6.14,Bill Clinton,Democratic,2.23,0.752,1.053691238
3427,1993,Democrats,Democrats,6.1,Bill Clinton,Democratic,2.23,0.752,1.053691238
3428,1993,Democrats,Democrats,6.06,Bill Clinton,Democratic,2.23,0.752,1.053691238
3429,1993,Democrats,Democrats,6.06,Bill Clinton,Democratic,2.23,0.752,1.053691238
3430,1993,Democrats,Democrats,5.97,Bill Clinton,Democratic,2.23,0.752,1.053691238
3431,1993,Democrats,Democrats,5.94,Bill Clinton,Democratic,2.23,0.752,1.053691238
3432,1993,Democrats,Democrats,6,Bill Clinton,Democratic,2.23,0.752,1.053691238
3433,1993,Democrats,Democrats,6.04,Bill Clinton,Democratic,2.23,0.752,1.053691238
3434,1993,Democrats,Democrats,5.98,Bill Clinton,Democratic,2.23,0.752,1.053691238
3435,1993,Democrats,Democrats,5.99,Bill Clinton,Democratic,2.23,0.752,1.053691238
3436,1993,Democrats,Democrats,6.01,Bill Clinton,Democratic,2.23,0.752,1.053691238
3437,1993,Democrats,Democrats,6.01,Bill Clinton,Democratic,2.23,0.752,1.053691238
3438,1993,Democrats,Democrats,6.01,Bill Clinton,Democratic,2.23,0.752,1.053691238
3439,1993,Democrats,Democrats,5.92,Bill Clinton,Democratic,2.23,0.752,1.053691238
3440,1993,Democrats,Democrats,5.92,Bill Clinton,Democratic,2.23,0.752,1.053691238
3441,1993,Democrats,Democrats,5.92,Bill Clinton,Democratic,2.23,0.752,1.053691238
3442,1993,Democrats,Democrats,5.86,Bill Clinton,Democratic,2.23,0.752,1.053691238
3443,1993,Democrats,Democrats,5.78,Bill Clinton,Democratic,2.23,0.752,1.053691238
3444,1993,Democrats,Democrats,5.85,Bill Clinton,Democratic,2.23,0.752,1.053691238
3445,1993,Democrats,Democrats,5.85,Bill Clinton,Democratic,2.23,0.752,1.053691238
3446,1993,Democrats,Democrats,5.83,Bill Clinton,Democratic,2.23,0.752,1.053691238
3447,1993,Democrats,Democrats,5.92,Bill Clinton,Democratic,2.23,0.752,1.053691238
3448,1993,Democrats,Democrats,5.98,Bill Clinton,Democratic,2.23,0.752,1.053691238
3449,1993,Democrats,Democrats,6.02,Bill Clinton,Democratic,2.23,0.752,1.053691238
3450,1993,Democrats,Democrats,6,Bill Clinton,Democratic,2.23,0.752,1.053691238
3451,1993,Democrats,Democrats,6,Bill Clinton,Democratic,2.23,0.752,1.053691238
3452,1993,Democrats,Democrats,5.97,Bill Clinton,Democratic,2.23,0.752,1.053691238
3453,1993,Democrats,Democrats,5.96,Bill Clinton,Democratic,2.23,0.752,1.053691238
3454,1993,Democrats,Democrats,6.02,Bill Clinton,Democratic,2.23,0.752,1.053691238
3455,1993,Democrats,Democrats,6.07,Bill Clinton,Democratic,2.23,0.752,1.053691238
3456,1993,Democrats,Democrats,6.11,Bill Clinton,Democratic,2.23,0.752,1.053691238
3457,1993,Democrats,Democrats,6.19,Bill Clinton,Democratic,2.23,0.752,1.053691238
3458,1993,Democrats,Democrats,6.22,Bill Clinton,Democratic,2.23,0.752,1.053691238
3459,1993,Democrats,Democrats,6.22,Bill Clinton,Democratic,2.23,0.752,1.053691238
3460,1993,Democrats,Democrats,6.16,Bill Clinton,Democratic,2.23,0.752,1.053691238
3461,1993,Democrats,Democrats,6.21,Bill Clinton,Democratic,2.23,0.752,1.053691238
3462,1993,Democrats,Democrats,6.15,Bill Clinton,Democratic,2.23,0.752,1.053691238
3463,1993,Democrats,Democrats,6.17,Bill Clinton,Democratic,2.23,0.752,1.053691238
3464,1993,Democrats,Democrats,6.17,Bill Clinton,Democratic,2.23,0.752,1.053691238
3465,1993,Democrats,Democrats,6.19,Bill Clinton,Democratic,2.23,0.752,1.053691238
3466,1993,Democrats,Democrats,6.23,Bill Clinton,Democratic,2.23,0.752,1.053691238
3467,1993,Democrats,Democrats,6.34,Bill Clinton,Democratic,2.23,0.752,1.053691238
3468,1993,Democrats,Democrats,6.36,Bill Clinton,Democratic,2.23,0.752,1.053691238
3469,1993,Democrats,Democrats,6.3,Bill Clinton,Democratic,2.23,0.752,1.053691238
3470,1993,Democrats,Democrats,6.31,Bill Clinton,Democratic,2.23,0.752,1.053691238
3471,1993,Democrats,Democrats,6.26,Bill Clinton,Democratic,2.23,0.752,1.053691238
3472,1993,Democrats,Democrats,6.23,Bill Clinton,Democratic,2.23,0.752,1.053691238
3473,1993,Democrats,Democrats,6.29,Bill Clinton,Democratic,2.23,0.752,1.053691238
3474,1993,Democrats,Democrats,6.28,Bill Clinton,Democratic,2.23,0.752,1.053691238
3475,1993,Democrats,Democrats,6.27,Bill Clinton,Democratic,2.23,0.752,1.053691238
3476,1993,Democrats,Democrats,6.25,Bill Clinton,Democratic,2.23,0.752,1.053691238
3477,1993,Democrats,Democrats,6.17,Bill Clinton,Democratic,2.23,0.752,1.053691238
3478,1993,Democrats,Democrats,6.17,Bill Clinton,Democratic,2.23,0.752,1.053691238
3479,1993,Democrats,Democrats,6.17,Bill Clinton,Democratic,2.23,0.752,1.053691238
3480,1993,Democrats,Democrats,6.15,Bill Clinton,Democratic,2.23,0.752,1.053691238
3481,1993,Democrats,Democrats,6.19,Bill Clinton,Democratic,2.23,0.752,1.053691238
3482,1993,Democrats,Democrats,6.24,Bill Clinton,Democratic,2.23,0.752,1.053691238
3483,1993,Democrats,Democrats,6.29,Bill Clinton,Democratic,2.23,0.752,1.053691238
3484,1993,Democrats,Democrats,6.29,Bill Clinton,Democratic,2.23,0.752,1.053691238
3485,1993,Democrats,Democrats,6.31,Bill Clinton,Democratic,2.23,0.752,1.053691238
3486,1993,Democrats,Democrats,6.29,Bill Clinton,Democratic,2.23,0.752,1.053691238
3487,1993,Democrats,Democrats,6.3,Bill Clinton,Democratic,2.23,0.752,1.053691238
3488,1993,Democrats,Democrats,6.32,Bill Clinton,Democratic,2.23,0.752,1.053691238
3489,1993,Democrats,Democrats,6.22,Bill Clinton,Democratic,2.23,0.752,1.053691238
3490,1993,Democrats,Democrats,6.22,Bill Clinton,Democratic,2.23,0.752,1.053691238
3491,1993,Democrats,Democrats,6.23,Bill Clinton,Democratic,2.23,0.752,1.053691238
3492,1993,Democrats,Democrats,6.24,Bill Clinton,Democratic,2.23,0.752,1.053691238
3493,1993,Democrats,Democrats,6.25,Bill Clinton,Democratic,2.23,0.752,1.053691238
3494,1993,Democrats,Democrats,6.34,Bill Clinton,Democratic,2.23,0.752,1.053691238
3495,1993,Democrats,Democrats,6.35,Bill Clinton,Democratic,2.23,0.752,1.053691238
3496,1994,Democrats,Democrats,6.41,Bill Clinton,Democratic,2.18,0.761,1.043509476
3497,1994,Democrats,Democrats,6.37,Bill Clinton,Democratic,2.18,0.761,1.043509476
3498,1994,Democrats,Democrats,6.4,Bill Clinton,Democratic,2.18,0.761,1.043509476
3499,1994,Democrats,Democrats,6.36,Bill Clinton,Democratic,2.18,0.761,1.043509476
3500,1994,Democrats,Democrats,6.24,Bill Clinton,Democratic,2.18,0.761,1.043509476
3501,1994,Democrats,Democrats,6.24,Bill Clinton,Democratic,2.18,0.761,1.043509476
3502,1994,Democrats,Democrats,6.25,Bill Clinton,Democratic,2.18,0.761,1.043509476
3503,1994,Democrats,Democrats,6.17,Bill Clinton,Democratic,2.18,0.761,1.043509476
3504,1994,Democrats,Democrats,6.26,Bill Clinton,Democratic,2.18,0.761,1.043509476
3505,1994,Democrats,Democrats,6.3,Bill Clinton,Democratic,2.18,0.761,1.043509476
3506,1994,Democrats,Democrats,6.28,Bill Clinton,Democratic,2.18,0.761,1.043509476
3507,1994,Democrats,Democrats,6.3,Bill Clinton,Democratic,2.18,0.761,1.043509476
3508,1994,Democrats,Democrats,6.27,Bill Clinton,Democratic,2.18,0.761,1.043509476
3509,1994,Democrats,Democrats,6.29,Bill Clinton,Democratic,2.18,0.761,1.043509476
3510,1994,Democrats,Democrats,6.3,Bill Clinton,Democratic,2.18,0.761,1.043509476
3511,1994,Democrats,Democrats,6.34,Bill Clinton,Democratic,2.18,0.761,1.043509476
3512,1994,Democrats,Democrats,6.33,Bill Clinton,Democratic,2.18,0.761,1.043509476
3513,1994,Democrats,Democrats,6.27,Bill Clinton,Democratic,2.18,0.761,1.043509476
3514,1994,Democrats,Democrats,6.21,Bill Clinton,Democratic,2.18,0.761,1.043509476
3515,1994,Democrats,Democrats,6.23,Bill Clinton,Democratic,2.18,0.761,1.043509476
3516,1994,Democrats,Democrats,6.31,Bill Clinton,Democratic,2.18,0.761,1.043509476
3517,1994,Democrats,Democrats,6.29,Bill Clinton,Democratic,2.18,0.761,1.043509476
3518,1994,Democrats,Democrats,6.31,Bill Clinton,Democratic,2.18,0.761,1.043509476
3519,1994,Democrats,Democrats,6.37,Bill Clinton,Democratic,2.18,0.761,1.043509476
3520,1994,Democrats,Democrats,6.38,Bill Clinton,Democratic,2.18,0.761,1.043509476
3521,1994,Democrats,Democrats,6.44,Bill Clinton,Democratic,2.18,0.761,1.043509476
3522,1994,Democrats,Democrats,6.43,Bill Clinton,Democratic,2.18,0.761,1.043509476
3523,1994,Democrats,Democrats,6.45,Bill Clinton,Democratic,2.18,0.761,1.043509476
3524,1994,Democrats,Democrats,6.41,Bill Clinton,Democratic,2.18,0.761,1.043509476
3525,1994,Democrats,Democrats,6.45,Bill Clinton,Democratic,2.18,0.761,1.043509476
3526,1994,Democrats,Democrats,6.45,Bill Clinton,Democratic,2.18,0.761,1.043509476
3527,1994,Democrats,Democrats,6.46,Bill Clinton,Democratic,2.18,0.761,1.043509476
3528,1994,Democrats,Democrats,6.54,Bill Clinton,Democratic,2.18,0.761,1.043509476
3529,1994,Democrats,Democrats,6.63,Bill Clinton,Democratic,2.18,0.761,1.043509476
3530,1994,Democrats,Democrats,6.6,Bill Clinton,Democratic,2.18,0.761,1.043509476
3531,1994,Democrats,Democrats,6.65,Bill Clinton,Democratic,2.18,0.761,1.043509476
3532,1994,Democrats,Democrats,6.75,Bill Clinton,Democratic,2.18,0.761,1.043509476
3533,1994,Democrats,Democrats,6.73,Bill Clinton,Democratic,2.18,0.761,1.043509476
3534,1994,Democrats,Democrats,6.67,Bill Clinton,Democratic,2.18,0.761,1.043509476
3535,1994,Democrats,Democrats,6.79,Bill Clinton,Democratic,2.18,0.761,1.043509476
3536,1994,Democrats,Democrats,6.79,Bill Clinton,Democratic,2.18,0.761,1.043509476
3537,1994,Democrats,Democrats,6.84,Bill Clinton,Democratic,2.18,0.761,1.043509476
3538,1994,Democrats,Democrats,6.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3539,1994,Democrats,Democrats,6.8,Bill Clinton,Democratic,2.18,0.761,1.043509476
3540,1994,Democrats,Democrats,6.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3541,1994,Democrats,Democrats,6.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3542,1994,Democrats,Democrats,6.94,Bill Clinton,Democratic,2.18,0.761,1.043509476
3543,1994,Democrats,Democrats,6.91,Bill Clinton,Democratic,2.18,0.761,1.043509476
3544,1994,Democrats,Democrats,6.93,Bill Clinton,Democratic,2.18,0.761,1.043509476
3545,1994,Democrats,Democrats,6.9,Bill Clinton,Democratic,2.18,0.761,1.043509476
3546,1994,Democrats,Democrats,6.82,Bill Clinton,Democratic,2.18,0.761,1.043509476
3547,1994,Democrats,Democrats,6.82,Bill Clinton,Democratic,2.18,0.761,1.043509476
3548,1994,Democrats,Democrats,6.9,Bill Clinton,Democratic,2.18,0.761,1.043509476
3549,1994,Democrats,Democrats,6.94,Bill Clinton,Democratic,2.18,0.761,1.043509476
3550,1994,Democrats,Democrats,6.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3551,1994,Democrats,Democrats,6.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3552,1994,Democrats,Democrats,6.98,Bill Clinton,Democratic,2.18,0.761,1.043509476
3553,1994,Democrats,Democrats,6.99,Bill Clinton,Democratic,2.18,0.761,1.043509476
3554,1994,Democrats,Democrats,6.98,Bill Clinton,Democratic,2.18,0.761,1.043509476
3555,1994,Democrats,Democrats,7.06,Bill Clinton,Democratic,2.18,0.761,1.043509476
3556,1994,Democrats,Democrats,7.1,Bill Clinton,Democratic,2.18,0.761,1.043509476
3557,1994,Democrats,Democrats,7.11,Bill Clinton,Democratic,2.18,0.761,1.043509476
3558,1994,Democrats,Democrats,7.43,Bill Clinton,Democratic,2.18,0.761,1.043509476
3559,1994,Democrats,Democrats,7.28,Bill Clinton,Democratic,2.18,0.761,1.043509476
3560,1994,Democrats,Democrats,7.25,Bill Clinton,Democratic,2.18,0.761,1.043509476
3561,1994,Democrats,Democrats,7.21,Bill Clinton,Democratic,2.18,0.761,1.043509476
3562,1994,Democrats,Democrats,7.26,Bill Clinton,Democratic,2.18,0.761,1.043509476
3563,1994,Democrats,Democrats,7.24,Bill Clinton,Democratic,2.18,0.761,1.043509476
3564,1994,Democrats,Democrats,7.2,Bill Clinton,Democratic,2.18,0.761,1.043509476
3565,1994,Democrats,Democrats,7.26,Bill Clinton,Democratic,2.18,0.761,1.043509476
3566,1994,Democrats,Democrats,7.29,Bill Clinton,Democratic,2.18,0.761,1.043509476
3567,1994,Democrats,Democrats,7.29,Bill Clinton,Democratic,2.18,0.761,1.043509476
3568,1994,Democrats,Democrats,7.41,Bill Clinton,Democratic,2.18,0.761,1.043509476
3569,1994,Democrats,Democrats,7.37,Bill Clinton,Democratic,2.18,0.761,1.043509476
3570,1994,Democrats,Democrats,7.33,Bill Clinton,Democratic,2.18,0.761,1.043509476
3571,1994,Democrats,Democrats,7.22,Bill Clinton,Democratic,2.18,0.761,1.043509476
3572,1994,Democrats,Democrats,7.21,Bill Clinton,Democratic,2.18,0.761,1.043509476
3573,1994,Democrats,Democrats,7.14,Bill Clinton,Democratic,2.18,0.761,1.043509476
3574,1994,Democrats,Democrats,7.12,Bill Clinton,Democratic,2.18,0.761,1.043509476
3575,1994,Democrats,Democrats,7.29,Bill Clinton,Democratic,2.18,0.761,1.043509476
3576,1994,Democrats,Democrats,7.31,Bill Clinton,Democratic,2.18,0.761,1.043509476
3577,1994,Democrats,Democrats,7.33,Bill Clinton,Democratic,2.18,0.761,1.043509476
3578,1994,Democrats,Democrats,7.35,Bill Clinton,Democratic,2.18,0.761,1.043509476
3579,1994,Democrats,Democrats,7.35,Bill Clinton,Democratic,2.18,0.761,1.043509476
3580,1994,Democrats,Democrats,7.33,Bill Clinton,Democratic,2.18,0.761,1.043509476
3581,1994,Democrats,Democrats,7.53,Bill Clinton,Democratic,2.18,0.761,1.043509476
3582,1994,Democrats,Democrats,7.63,Bill Clinton,Democratic,2.18,0.761,1.043509476
3583,1994,Democrats,Democrats,7.5,Bill Clinton,Democratic,2.18,0.761,1.043509476
3584,1994,Democrats,Democrats,7.6,Bill Clinton,Democratic,2.18,0.761,1.043509476
3585,1994,Democrats,Democrats,7.57,Bill Clinton,Democratic,2.18,0.761,1.043509476
3586,1994,Democrats,Democrats,7.5,Bill Clinton,Democratic,2.18,0.761,1.043509476
3587,1994,Democrats,Democrats,7.46,Bill Clinton,Democratic,2.18,0.761,1.043509476
3588,1994,Democrats,Democrats,7.27,Bill Clinton,Democratic,2.18,0.761,1.043509476
3589,1994,Democrats,Democrats,7.27,Bill Clinton,Democratic,2.18,0.761,1.043509476
3590,1994,Democrats,Democrats,7.24,Bill Clinton,Democratic,2.18,0.761,1.043509476
3591,1994,Democrats,Democrats,7.3,Bill Clinton,Democratic,2.18,0.761,1.043509476
3592,1994,Democrats,Democrats,7.44,Bill Clinton,Democratic,2.18,0.761,1.043509476
3593,1994,Democrats,Democrats,7.41,Bill Clinton,Democratic,2.18,0.761,1.043509476
3594,1994,Democrats,Democrats,7.37,Bill Clinton,Democratic,2.18,0.761,1.043509476
3595,1994,Democrats,Democrats,7.37,Bill Clinton,Democratic,2.18,0.761,1.043509476
3596,1994,Democrats,Democrats,7.4,Bill Clinton,Democratic,2.18,0.761,1.043509476
3597,1994,Democrats,Democrats,7.44,Bill Clinton,Democratic,2.18,0.761,1.043509476
3598,1994,Democrats,Democrats,7.39,Bill Clinton,Democratic,2.18,0.761,1.043509476
3599,1994,Democrats,Democrats,7.35,Bill Clinton,Democratic,2.18,0.761,1.043509476
3600,1994,Democrats,Democrats,7.26,Bill Clinton,Democratic,2.18,0.761,1.043509476
3601,1994,Democrats,Democrats,7.21,Bill Clinton,Democratic,2.18,0.761,1.043509476
3602,1994,Democrats,Democrats,7.26,Bill Clinton,Democratic,2.18,0.761,1.043509476
3603,1994,Democrats,Democrats,7.28,Bill Clinton,Democratic,2.18,0.761,1.043509476
3604,1994,Democrats,Democrats,7.28,Bill Clinton,Democratic,2.18,0.761,1.043509476
3605,1994,Democrats,Democrats,7.32,Bill Clinton,Democratic,2.18,0.761,1.043509476
3606,1994,Democrats,Democrats,7.36,Bill Clinton,Democratic,2.18,0.761,1.043509476
3607,1994,Democrats,Democrats,7.31,Bill Clinton,Democratic,2.18,0.761,1.043509476
3608,1994,Democrats,Democrats,7.41,Bill Clinton,Democratic,2.18,0.761,1.043509476
3609,1994,Democrats,Democrats,7.38,Bill Clinton,Democratic,2.18,0.761,1.043509476
3610,1994,Democrats,Democrats,7.45,Bill Clinton,Democratic,2.18,0.761,1.043509476
3611,1994,Democrats,Democrats,7.46,Bill Clinton,Democratic,2.18,0.761,1.043509476
3612,1994,Democrats,Democrats,7.51,Bill Clinton,Democratic,2.18,0.761,1.043509476
3613,1994,Democrats,Democrats,7.41,Bill Clinton,Democratic,2.18,0.761,1.043509476
3614,1994,Democrats,Democrats,7.4,Bill Clinton,Democratic,2.18,0.761,1.043509476
3615,1994,Democrats,Democrats,7.52,Bill Clinton,Democratic,2.18,0.761,1.043509476
3616,1994,Democrats,Democrats,7.46,Bill Clinton,Democratic,2.18,0.761,1.043509476
3617,1994,Democrats,Democrats,7.53,Bill Clinton,Democratic,2.18,0.761,1.043509476
3618,1994,Democrats,Democrats,7.51,Bill Clinton,Democratic,2.18,0.761,1.043509476
3619,1994,Democrats,Democrats,7.63,Bill Clinton,Democratic,2.18,0.761,1.043509476
3620,1994,Democrats,Democrats,7.62,Bill Clinton,Democratic,2.18,0.761,1.043509476
3621,1994,Democrats,Democrats,7.6,Bill Clinton,Democratic,2.18,0.761,1.043509476
3622,1994,Democrats,Democrats,7.61,Bill Clinton,Democratic,2.18,0.761,1.043509476
3623,1994,Democrats,Democrats,7.6,Bill Clinton,Democratic,2.18,0.761,1.043509476
3624,1994,Democrats,Democrats,7.7,Bill Clinton,Democratic,2.18,0.761,1.043509476
3625,1994,Democrats,Democrats,7.73,Bill Clinton,Democratic,2.18,0.761,1.043509476
3626,1994,Democrats,Democrats,7.69,Bill Clinton,Democratic,2.18,0.761,1.043509476
3627,1994,Democrats,Democrats,7.68,Bill Clinton,Democratic,2.18,0.761,1.043509476
3628,1994,Democrats,Democrats,7.54,Bill Clinton,Democratic,2.18,0.761,1.043509476
3629,1994,Democrats,Democrats,7.55,Bill Clinton,Democratic,2.18,0.761,1.043509476
3630,1994,Democrats,Democrats,7.51,Bill Clinton,Democratic,2.18,0.761,1.043509476
3631,1994,Democrats,Democrats,7.47,Bill Clinton,Democratic,2.18,0.761,1.043509476
3632,1994,Democrats,Democrats,7.55,Bill Clinton,Democratic,2.18,0.761,1.043509476
3633,1994,Democrats,Democrats,7.55,Bill Clinton,Democratic,2.18,0.761,1.043509476
3634,1994,Democrats,Democrats,7.56,Bill Clinton,Democratic,2.18,0.761,1.043509476
3635,1994,Democrats,Democrats,7.53,Bill Clinton,Democratic,2.18,0.761,1.043509476
3636,1994,Democrats,Democrats,7.55,Bill Clinton,Democratic,2.18,0.761,1.043509476
3637,1994,Democrats,Democrats,7.6,Bill Clinton,Democratic,2.18,0.761,1.043509476
3638,1994,Democrats,Democrats,7.55,Bill Clinton,Democratic,2.18,0.761,1.043509476
3639,1994,Democrats,Democrats,7.39,Bill Clinton,Democratic,2.18,0.761,1.043509476
3640,1994,Democrats,Democrats,7.41,Bill Clinton,Democratic,2.18,0.761,1.043509476
3641,1994,Democrats,Democrats,7.4,Bill Clinton,Democratic,2.18,0.761,1.043509476
3642,1994,Democrats,Democrats,7.38,Bill Clinton,Democratic,2.18,0.761,1.043509476
3643,1994,Democrats,Democrats,7.4,Bill Clinton,Democratic,2.18,0.761,1.043509476
3644,1994,Democrats,Democrats,7.54,Bill Clinton,Democratic,2.18,0.761,1.043509476
3645,1994,Democrats,Democrats,7.53,Bill Clinton,Democratic,2.18,0.761,1.043509476
3646,1994,Democrats,Democrats,7.57,Bill Clinton,Democratic,2.18,0.761,1.043509476
3647,1994,Democrats,Democrats,7.58,Bill Clinton,Democratic,2.18,0.761,1.043509476
3648,1994,Democrats,Democrats,7.56,Bill Clinton,Democratic,2.18,0.761,1.043509476
3649,1994,Democrats,Democrats,7.48,Bill Clinton,Democratic,2.18,0.761,1.043509476
3650,1994,Democrats,Democrats,7.51,Bill Clinton,Democratic,2.18,0.761,1.043509476
3651,1994,Democrats,Democrats,7.39,Bill Clinton,Democratic,2.18,0.761,1.043509476
3652,1994,Democrats,Democrats,7.39,Bill Clinton,Democratic,2.18,0.761,1.043509476
3653,1994,Democrats,Democrats,7.5,Bill Clinton,Democratic,2.18,0.761,1.043509476
3654,1994,Democrats,Democrats,7.5,Bill Clinton,Democratic,2.18,0.761,1.043509476
3655,1994,Democrats,Democrats,7.56,Bill Clinton,Democratic,2.18,0.761,1.043509476
3656,1994,Democrats,Democrats,7.54,Bill Clinton,Democratic,2.18,0.761,1.043509476
3657,1994,Democrats,Democrats,7.47,Bill Clinton,Democratic,2.18,0.761,1.043509476
3658,1994,Democrats,Democrats,7.55,Bill Clinton,Democratic,2.18,0.761,1.043509476
3659,1994,Democrats,Democrats,7.49,Bill Clinton,Democratic,2.18,0.761,1.043509476
3660,1994,Democrats,Democrats,7.5,Bill Clinton,Democratic,2.18,0.761,1.043509476
3661,1994,Democrats,Democrats,7.47,Bill Clinton,Democratic,2.18,0.761,1.043509476
3662,1994,Democrats,Democrats,7.46,Bill Clinton,Democratic,2.18,0.761,1.043509476
3663,1994,Democrats,Democrats,7.46,Bill Clinton,Democratic,2.18,0.761,1.043509476
3664,1994,Democrats,Democrats,7.5,Bill Clinton,Democratic,2.18,0.761,1.043509476
3665,1994,Democrats,Democrats,7.55,Bill Clinton,Democratic,2.18,0.761,1.043509476
3666,1994,Democrats,Democrats,7.58,Bill Clinton,Democratic,2.18,0.761,1.043509476
3667,1994,Democrats,Democrats,7.58,Bill Clinton,Democratic,2.18,0.761,1.043509476
3668,1994,Democrats,Democrats,7.71,Bill Clinton,Democratic,2.18,0.761,1.043509476
3669,1994,Democrats,Democrats,7.72,Bill Clinton,Democratic,2.18,0.761,1.043509476
3670,1994,Democrats,Democrats,7.7,Bill Clinton,Democratic,2.18,0.761,1.043509476
